175.51519 -40.89722 -20.86633 -9.77177 0.66159 0.30535
177.56938 -38.68681 0.58032 -16.86103 0.89002 0.14195
178.21110 -38.48800 -3.31128 -17.73471 1.67273 0.32230
169.85585 -43.66623 -16.06864 -6.55408 0.49525 0.37598
175.14549 -41.14468 -23.60287 -8.39307 0.69343 0.39595
147.05569 -19.26928 0.18072 0.28221 0.10521 0.07887
117.09719 -20.98143 -0.37254 0.50046 0.09082 0.07054
147.43874 -42.80471 0.11907 -0.43467 0.09602 0.12737
133.80983 -31.86666 0.29962 -0.17143 0.06208 0.06836
133.88552 -23.67012 0.17755 0.19297 0.07478 0.06887
177.81142 -38.43749 0.56774 -18.28046 0.43746 0.24761
178.00589 -38.16241 1.35395 -18.70230 0.16481 0.17889
177.34750 -38.77961 1.65429 -17.10300 0.32062 0.29233
175.40432 -41.18691 -29.22600 -10.34226 0.17338 0.28733
177.67753 -37.96500 2.58041 -16.10003 0.19123 0.16193
177.08608 -38.91619 2.17412 -16.02790 0.19123 0.22339
175.24138 -41.00159 -20.77318 -7.54596 1.43357 0.66872
176.74973 -38.61686 3.04990 -11.57783 0.17257 0.44407
171.57530 -43.59135 -30.20066 -13.35452 0.21276 0.34182
173.79381 -41.29139 -9.31563 -1.29221 2.17920 1.34301
176.77281 -38.05253 0.06179 -11.11864 0.42472 0.40574
178.40870 -37.82500 6.49576 -20.10283 0.36949 0.21293
175.78560 -39.68250 -2.48634 -4.84114 0.29265 0.21228
177.69789 -38.81420 -1.08092 -17.45676 1.14308 0.15982
175.53615 -40.18138 -8.13065 -2.65063 0.97238 0.53307
175.45928 -39.97628 -4.66102 -3.25773 0.38202 0.23826
178.04600 -38.41145 -0.21626 -18.49660 0.61645 0.40453
176.44060 -40.06420 -10.95702 -11.10306 0.41531 0.15135
176.54300 -39.89589 -10.42354 -11.53539 1.14303 0.14531
176.20048 -39.91679 -7.38730 -9.61644 0.85779 0.41047
176.69655 -39.44420 -0.61850 -14.13760 0.88770 0.29701
176.42279 -39.42402 -1.09738 -11.78411 0.22828 0.66999
175.81083 -38.61102 0.24336 -2.38836 0.16344 0.14315
175.77015 -38.86337 -1.69533 -3.33004 0.13549 0.15053
175.71191 -38.67810 -0.49432 -1.97043 0.08961 0.13122
176.19418 -38.17662 4.46090 -4.61228 0.41743 0.36510
176.50610 -38.23379 -1.64345 -5.93359 0.27160 0.33347
176.52120 -38.05728 0.43358 -6.38051 0.16476 0.59525
176.46711 -38.13832 1.52899 -10.60326 0.35281 0.42040
176.38571 -38.00329 1.46002 -4.60947 0.30525 0.38159
176.24408 -38.02008 1.48965 -2.92770 0.23803 0.31890
176.28798 -38.38579 0.49937 -5.04682 0.29908 0.67975
176.34303 -38.56204 0.99766 -6.59436 0.16210 0.18986
175.17040 -40.81650 -16.66204 -4.49627 2.77029 0.84864
170.19014 -43.86249 -24.80349 -11.91245 0.55683 0.41820
115.34698 -29.04656 -0.32815 -0.01162 0.10443 0.10173
148.98000 -35.39920 0.19430 -0.04925 0.07647 0.07295
151.15038 -33.78087 -0.10912 -0.08841 52.51206 388.62773
116.19272 -31.04873 -0.25031 -0.02615 0.08469 0.07546
144.97534 -37.82941 0.59427 0.24207 0.10463 0.13369
164.28734 -20.55869 -0.01932 -0.02101 0.25119 0.21852
138.64735 -34.72900 0.14022 0.16200 0.18451 0.16644
174.62764 -41.27805 -18.49845 -3.46558 1.09419 0.91112
182.07105 -29.24467 -14.34107 -14.83223 0.43851 0.37387
169.92154 -43.66059 -17.43377 -6.83632 0.39829 0.24901
170.35053 -43.33641 -11.11307 -2.39593 0.19297 0.33501
176.22338 -40.46864 -21.36407 -11.57915 0.81830 0.48185
170.10551 -43.77733 -22.18760 -10.44577 0.37635 0.21303
177.40987 -38.93930 0.01446 -18.21691 0.36080 0.37418
131.13274 -12.84370 0.02136 0.36501 0.13000 0.12390
176.13641 -38.61758 0.52970 -4.34036 0.59551 0.95236
176.35229 -38.25192 0.74934 -6.27465 0.67287 0.37045
175.96291 -40.06158 -7.79449 -8.44064 0.50159 0.21350
175.18193 -39.80477 -2.81012 -2.28188 0.27754 0.49237
175.79069 -39.91829 -4.46720 -5.76138 0.45173 0.31232
176.20004 -40.11332 -9.93426 -8.55754 0.65124 0.32237
178.29122 -38.26821 1.90792 -19.52697 0.95432 0.14344
176.62116 -39.74720 -8.56942 -11.30295 2.44150 0.16111
176.68069 -40.10436 -13.15751 -13.43537 1.39937 0.51553
176.02883 -39.70338 -3.42496 -6.87325 0.46170 0.27445
177.06980 -39.17230 0.16190 -16.64568 0.35429 0.32925
175.59785 -39.32693 -0.59497 -3.00299 0.30688 0.13536
175.58898 -39.28240 -0.21783 -2.79623 0.45448 0.20396
175.60894 -39.27726 -0.48968 -2.78969 0.35024 0.21186
175.54831 -39.29841 -0.31424 -2.59002 0.22802 0.15236
175.66514 -39.16307 0.08987 -2.51397 0.23660 0.13418
175.54224 -39.19983 0.29802 -2.44174 0.30530 0.12184
175.55269 -39.25515 0.07774 -2.48075 0.23210 0.13169
176.04747 -38.84584 2.63485 -6.85241 0.42853 0.94719
148.26461 -32.99876 0.23836 -0.89788 0.22952 0.25203
166.48489 -22.22832 0.79368 -0.44227 0.26974 0.25043
167.26378 -20.91799 0.54363 0.52890 0.29332 0.38420
132.15328 -14.37600 -0.04581 0.04429 0.23053 0.10208
200.19939 -21.20103 -76.54616 18.02561 0.14510 0.26735
152.32101 -24.90822 0.49306 0.17373 0.14948 0.14524
169.89321 -43.63770 -15.62618 -6.23316 0.27977 0.18960
210.39369 -17.57703 -82.91784 27.53489 0.16486 0.24960
115.88525 -31.80196 0.03704 -0.25613 0.13684 0.11206
170.06122 -43.75612 -20.48841 -9.12011 0.60388 0.37628
210.38570 -17.55531 -83.08836 27.64020 0.21231 0.35878
96.83397 -12.18834 0.94466 1.48737 0.23270 0.56341
166.41020 -22.26984 0.24113 0.02454 0.30064 0.15892
175.85849 -38.97713 -0.06543 -4.33238 0.17974 0.13125
175.99633 -38.81286 2.38083 -6.50154 1.77608 0.33814
176.89617 -38.00320 3.64172 -11.67895 0.21823 0.21975
176.21085 -38.35257 1.96357 -4.38872 0.29046 0.12585
176.23225 -38.25659 5.62026 -5.35369 0.34016 0.37245
175.13650 -41.34050 -29.67869 -8.97765 0.57144 0.79017
176.37012 -39.64315 -3.73062 -10.81981 0.76167 0.36452
170.04809 -45.78191 -29.09078 -12.51740 0.46167 0.68799
169.76638 -45.97028 -28.63831 -12.60988 0.43413 0.67963
175.93930 -38.67343 1.99150 -0.96343 0.17847 0.35065
176.37800 -38.10470 2.01064 -6.59260 0.45585 0.56512
184.82078 -21.14471 72.87981 -37.75250 0.80903 0.54182
153.03530 -27.48489 0.22376 0.37047 0.14621 0.14034
190.07293 -19.07653 -78.51774 8.04575 0.13308 0.46822
116.63749 -26.69664 -0.36462 -0.03978 0.59334 0.38757
168.31514 -17.74397 -81.63679 -35.97881 0.65175 0.93490
166.21537 -21.60858 0.54151 0.50059 0.25585 0.26654
149.01005 -35.31569 0.26697 -0.06319 0.10866 0.28756
188.26158 -13.84921 -86.92298 5.27820 1.12590 0.58136
169.92106 -43.70206 -18.05702 -6.80009 0.90801 0.68109
210.42728 -17.53308 -83.34948 27.53804 0.31949 0.21820
178.08260 -37.89398 2.55161 -16.80758 0.73530 0.38884
167.93883 -29.04334 0.26090 0.00188 0.25837 0.12648
169.85252 -43.72079 -17.51058 -7.41978 0.42268 0.37374
158.93583 -54.49953 -8.14932 -18.80572 0.50512 0.51711
159.06120 -31.51988 0.41437 -0.03977 0.16419 0.12697
169.73677 -43.64298 -12.66625 -3.16764 0.25897 0.43099
159.07852 -31.54146 -0.07210 0.60478 0.19082 0.23506
177.44658 -17.60881 -6.66216 -5.63867 0.36457 0.29070
188.00047 -13.83221 -86.81633 4.69101 0.43423 0.46526
250.65560 -27.12498 56.55020 27.60774 0.31964 0.46454
250.61671 -27.14821 57.90683 27.74802 0.43599 0.69377
175.58970 -39.11514 1.56617 -2.30920 0.14074 0.24087
176.36592 -38.09366 1.99038 -4.54279 0.13480 0.12453
175.45174 -39.73010 -2.70957 -2.62150 0.27172 0.30602
178.12913 -38.64379 -2.41988 -20.27925 0.79113 0.37257
169.16980 -45.08040 -29.36768 -11.78551 0.71548 0.55127
169.42533 -45.67637 -28.65986 -12.79872 0.62138 0.68484
169.35455 -44.93327 -28.26570 -12.32028 0.76040 0.67748
169.61548 -45.10690 -28.53187 -11.98150 0.61883 0.81147
169.62900 -45.26284 -28.52180 -12.55374 0.76524 0.76866
169.97852 -45.04760 -28.81593 -12.48011 0.76855 0.74236
169.80312 -45.47854 -28.28582 -13.06708 0.70278 0.70336
170.06689 -45.28491 -28.69885 -12.44284 0.82287 0.83125
170.21600 -45.38304 -28.82947 -12.75156 0.86629 0.95923
170.32169 -45.46702 -29.78412 -13.23571 0.63786 1.04212
170.51726 -45.37091 -29.31533 -12.22398 0.55958 0.93683
169.20610 -44.28609 -22.18096 -9.80849 0.44352 0.50712
169.30232 -44.74860 -26.68116 -11.49397 0.37764 0.61506
169.90345 -44.93835 -28.41124 -11.85450 0.50433 0.44997
170.12325 -45.56568 -28.18911 -11.84972 0.62273 0.58808
175.64131 -39.09440 1.50969 -3.55638 0.23428 0.15655
174.91700 -41.23510 -23.36828 -7.24169 0.77904 0.73704
176.20160 -40.90980 -27.69408 -10.39079 0.27879 0.25564
132.89406 -12.65917 -0.40356 0.36629 0.15708 0.39807
105.68850 -10.44996 0.13401 0.63428 0.28810 0.17553
128.29617 -25.03720 0.04249 0.17483 0.25821 0.14824
164.46992 -20.83628 0.15201 -0.61121 0.49444 0.24166
166.21689 -22.01152 -0.02970 0.36320 0.21552 0.21801
210.52446 -23.34180 -74.29638 27.39463 0.27644 0.32407
142.05742 -29.45016 0.08456 0.17497 0.23935 0.28977
147.93085 -42.54644 0.06308 -0.32266 0.18148 0.15020
130.89153 -12.42430 -0.50503 0.86677 0.35774 0.47324
141.61347 -38.34439 0.37107 -0.58542 0.49235 0.19283
164.02378 -20.23165 0.59608 1.12411 0.70121 0.41093
165.35132 -20.93788 -0.09069 0.67211 0.54404 0.55636
166.44252 -22.26479 -0.29302 -0.01429 0.18479 0.23052
