#lon lat ve vn vu se sn su name
173.92160 -40.80180 -8.24281 -0.27186 -2.02300 0.43704 0.26484 0.56500 durv
176.16666 -40.29886 -17.30231 -9.65950 -3.69800 0.43411 0.31281 0.69000 dnvk
174.21380 -41.74900 -20.48253 -6.47511 2.43700 0.55487 0.39311 0.73000 cmbl
176.24610 -40.67980 -25.84429 -9.92915 -5.16900 0.30361 0.28816 0.54100 birf
176.06317 -39.48918 -1.41338 -7.20468 -0.45000 0.49097 0.42892 0.65900 bhst
174.77042 -36.84375 -0.09707 -0.73671 -1.30800 0.23996 0.23790 0.60800 aukt
176.46120 -40.53980 -24.33976 -12.42521 -4.63700 0.37631 0.26447 0.59100 akto
176.44060 -40.06420 -11.40619 -11.22125 -2.90800 0.84058 0.38231 0.79500 wpuk
176.54300 -39.89589 -12.06167 -11.49061 -4.46700 0.72468 0.29500 0.80300 wpaw
178.40870 -37.82500 6.25014 -19.90895 0.70300 0.37664 0.26951 0.68300 wmat
169.88531 -43.58403 -13.40034 -3.56952 0.96700 0.22190 0.37883 0.59100 waka
175.34641 -39.28927 -0.51803 -2.15984 -1.21600 0.26571 0.28767 0.55300 vgpk
147.05569 -19.26928 0.25580 0.18278 -1.00000 0.17578 0.17309 0.43600 tow2
177.81142 -38.43749 0.12524 -18.22820 -0.36800 0.33369 0.30005 0.72800 tkar
175.88569 -40.77601 -24.41301 -9.88564 -4.86200 0.29762 0.35152 0.63600 tint
175.78560 -39.68250 -0.67737 -5.78854 0.97000 0.84655 0.27992 0.68400 thap
178.00589 -38.16241 1.34952 -18.58618 2.60800 0.32081 0.27831 0.64200 tauw
177.34750 -38.77961 1.77068 -17.24375 -1.56900 0.48111 0.29601 0.72800 snst
176.51462 -38.33889 0.62606 -6.71138 -5.21500 0.23416 0.23697 0.63900 rgrr
176.77281 -38.05253 0.22586 -11.07454 -1.75100 0.30369 0.28390 0.67900 rgkw
175.40432 -41.18691 -29.30142 -9.93052 -5.22200 0.30855 0.28508 0.82400 rdlv
177.67753 -37.96500 2.59476 -16.25444 -0.31300 0.27803 0.26318 0.57900 raum
177.08608 -38.91619 2.07364 -15.90290 -1.01700 0.42422 0.31280 0.78900 rahi
175.99928 -40.60108 -23.80904 -9.85270 -3.93700 0.38126 0.35052 0.84300 ptoi
177.69789 -38.81420 -2.65632 -17.44874 0.83900 0.75872 0.37346 0.64900 prtu
