#lon lat ve vn vu se sn su name
177.52620 -38.33382 NaN NaN 1.89000 NaN NaN 1.04403 matw
175.57488 -40.66870 NaN NaN 0.14000 NaN NaN 1.10164 mang
173.79381 -41.29139 NaN NaN 0.08000 NaN NaN 1.10164 maha
177.56938 -38.68681 NaN NaN 1.86000 NaN NaN 1.21754 hana
175.45928 -39.97628 NaN NaN 1.66000 NaN NaN 1.21754 grng
178.21110 -38.48800 NaN NaN 0.83000 NaN NaN 1.23693 cnst
178.04600 -38.41145 NaN NaN 2.27000 NaN NaN 1.39270 ahti
176.51462 -38.33889 NaN NaN -2.41000 NaN NaN 1.33417 rgrr
176.44060 -40.06420 NaN NaN -1.68000 NaN NaN 1.19817 wpuk
176.54300 -39.89589 NaN NaN -2.48000 NaN NaN 1.19817 wpaw
175.88569 -40.77601 NaN NaN -3.17000 NaN NaN 1.19817 tint
175.40432 -41.18691 NaN NaN -2.30000 NaN NaN 1.38293 rdlv
175.99928 -40.60108 NaN NaN -1.68000 NaN NaN 0.84504 ptoi
176.20048 -39.91679 NaN NaN -1.56000 NaN NaN 0.85440 pnui
175.42692 -41.38152 NaN NaN -3.01000 NaN NaN 1.06320 parw
175.24138 -41.00159 NaN NaN -1.34000 NaN NaN 1.54932 mtqn
176.69655 -39.44420 NaN NaN -1.24000 NaN NaN 1.30495 mcnl
176.42279 -39.42402 NaN NaN 0.29000 NaN NaN 1.54932 kawk
175.51519 -40.89722 NaN NaN -0.20000 NaN NaN 1.21754 hold
175.14549 -41.14468 NaN NaN -0.67000 NaN NaN 1.12089 clim
182.07105 -29.24467 NaN NaN -6.08000 NaN NaN 1.40246 raul
175.75430 -39.40740 NaN NaN 2.41000 NaN NaN 1.13053 vgmo
174.62764 -41.27805 NaN NaN -0.28000 NaN NaN 1.95318 trwh
175.81083 -38.61102 NaN NaN 1.91000 NaN NaN 1.19817 tgtk
175.77015 -38.86337 NaN NaN 2.34000 NaN NaN 1.19817 tgra
175.71191 -38.67810 NaN NaN 1.45000 NaN NaN 1.19817 tghr
175.96291 -40.06158 NaN NaN 0.53000 NaN NaN 1.07280 takp
176.52120 -38.05728 NaN NaN -1.90000 NaN NaN 1.26606 rgre
176.38571 -38.00329 NaN NaN -1.14000 NaN NaN 1.17881 rgli
176.24408 -38.02008 NaN NaN 1.09000 NaN NaN 1.19817 rgka
176.34303 -38.56204 NaN NaN -0.41000 NaN NaN 1.24664 rgar
175.18193 -39.80477 NaN NaN 2.10000 NaN NaN 1.20785 pkno
175.79069 -39.91829 NaN NaN 3.77000 NaN NaN 1.32442 ohin
176.20004 -40.11332 NaN NaN -1.34000 NaN NaN 1.66721 nrsw
170.35053 -43.33641 NaN NaN 4.40000 NaN NaN 1.58858 mtpr
176.22338 -40.46864 NaN NaN -2.84000 NaN NaN 1.70658 mnhr
177.40987 -38.93930 NaN NaN -0.69000 NaN NaN 1.63771 frtn
178.29122 -38.26821 NaN NaN -1.87000 NaN NaN 1.57877 anau
176.19418 -38.17662 NaN NaN -2.92000 NaN NaN 1.17881 rgut
176.50610 -38.23379 NaN NaN -11.60000 NaN NaN 1.32442 rgta
176.46711 -38.13832 NaN NaN -14.50000 NaN NaN 1.11126 rgmk
176.28798 -38.38579 NaN NaN -8.04000 NaN NaN 1.25634 rghr
176.35229 -38.25192 NaN NaN -13.01000 NaN NaN 1.44156 rghl
176.13641 -38.61758 NaN NaN -4.41000 NaN NaN 1.33417 arta
176.62116 -39.74720 NaN NaN -2.58000 NaN NaN 1.65738 rakw
176.68069 -40.10436 NaN NaN 0.17000 NaN NaN 1.61805 oroa
176.02883 -39.70338 NaN NaN -1.49000 NaN NaN 1.72627 mkno
177.06980 -39.17230 NaN NaN -0.52000 NaN NaN 1.10164 kuta
175.59785 -39.32693 NaN NaN 1.69000 NaN NaN 1.09202 vgwn
175.58898 -39.28240 NaN NaN 0.56000 NaN NaN 1.13053 vgwh
175.60894 -39.27726 NaN NaN 0.87000 NaN NaN 1.13053 vgts
175.54831 -39.29841 NaN NaN 1.25000 NaN NaN 1.13053 vgtr
175.66514 -39.16307 NaN NaN -0.89000 NaN NaN 1.15948 vgot
175.54224 -39.19983 NaN NaN 0.07000 NaN NaN 1.05361 vgob
175.55269 -39.25515 NaN NaN 0.50000 NaN NaN 1.06320 vgfw
175.85849 -38.97713 NaN NaN 0.78000 NaN NaN 1.93342 tgri
176.04747 -38.84584 NaN NaN 3.47000 NaN NaN 1.20785 tgoh
175.99633 -38.81286 NaN NaN -1.31000 NaN NaN 1.47092 tgho
176.89617 -38.00320 NaN NaN 2.04000 NaN NaN 1.37317 rgaw
176.21085 -38.35257 NaN NaN -11.51000 NaN NaN 1.54932 rgwv
176.23225 -38.25659 NaN NaN -9.32000 NaN NaN 1.54932 rgon
175.13650 -41.34050 NaN NaN -2.88000 NaN NaN 1.38293 bthl
175.58970 -39.11514 NaN NaN -0.44000 NaN NaN 1.16914 vgwt
175.83138 -39.74541 NaN NaN 2.86000 NaN NaN 1.43178 utku
175.93930 -38.67343 NaN NaN -0.28000 NaN NaN 1.25634 tgwh
176.36592 -38.09366 NaN NaN 2.51000 NaN NaN 1.88404 rghd
175.83734 -39.74922 NaN NaN -1.24000 NaN NaN 1.43178 utk4
175.83610 -39.74836 NaN NaN -2.19000 NaN NaN 1.48071 utk3
175.83777 -39.74638 NaN NaN 5.34000 NaN NaN 1.49050 utk2
175.83783 -39.75013 NaN NaN -3.02000 NaN NaN 1.57877 utk1
175.99500 -38.69200 NaN NaN -2.55000 NaN NaN 1.90379 2406
